DATE,OPEN,HIGH,LOW,CLOSE
04/07/2022,1810.1,1814.09,1803.5,1807.23
01/07/2022,1806.3,1811.86,1784.51,1810.1
30/06/2022,1816.8,1824.84,1802.6,1806.2
29/06/2022,1818.9,1832.64,1812.34,1816.6
28/06/2022,1821.8,1829.36,1818.2,1818.9
27/06/2022,1826.1,1840.85,1820.5,1821.8
24/06/2022,1821.7,1831.53,1816.95,1826.1
23/06/2022,1836.9,1845.62,1821.3,1821.8
22/06/2022,1832.1,1847.7,1823.2,1836.7
21/06/2022,1838.27,1843.43,1828.2,1831.9
20/06/2022,1839.3,1845.95,1834.61,1838.27
17/06/2022,1856.3,1857.2,1833.83,1839.3
16/06/2022,1832.9,1857.48,1816.12,1856.5
15/06/2022,1807.8,1841.28,1807.11,1832.7
14/06/2022,1818.6,1831.44,1804.8,1808
13/06/2022,1870.9,1878.8,1818.09,1818.8
10/06/2022,1847.4,1875.78,1825.1,1870.9
09/06/2022,1852.8,1855.39,1839.98,1847.4
08/06/2022,1851.5,1859.61,1844.52,1853
07/06/2022,1840.6,1855.43,1836.8,1851.3
06/06/2022,1850.1,1857.66,1840.1,1840.4
03/06/2022,1867.4,1873.85,1846.9,1851.04
02/06/2022,1845.9,1870.33,1843.3,1867.5
01/06/2022,1836.6,1849.9,1827.9,1845.5
31/05/2022,1855.5,1857.1,1835,1836.3
30/05/2022,1852.7,1863.85,1847.2,1855.5
27/05/2022,1849.4,1861.82,1847.9,1852.7
26/05/2022,1852.5,1854.29,1841.42,1849.4
25/05/2022,1865.5,1868.17,1843.1,1852.4
24/05/2022,1852.8,1869.6,1848.9,1865.5
23/05/2022,1845.6,1865.26,1843.81,1852.6
20/05/2022,1840.9,1849.43,1832.49,1845.6
19/05/2022,1815.6,1849.11,1810.85,1840.9
18/05/2022,1814.3,1824.54,1807.1,1815.7
17/05/2022,1823.1,1835.93,1812.86,1814.1
16/05/2022,1811.45,1826.76,1786.61,1823
13/05/2022,1821.5,1828.69,1799.22,1810.68
12/05/2022,1851.61,1858.71,1820.8,1821.5
11/05/2022,1837.8,1858.01,1831.9,1851.59
10/05/2022,1853.3,1865.31,1835.62,1837.8
09/05/2022,1863,1885.6,1851.2,1853.3
06/05/2022,1876.5,1892.31,1866,1882.99
05/05/2022,1881.1,1909.69,1872.2,1876.5
04/05/2022,1867.6,1889.46,1861.1,1881.1
03/05/2022,1862.6,1877.79,1850.38,1867.6
02/05/2022,1897,1899.83,1854.94,1862.6
29/04/2022,1894,1919.77,1891.6,1895.64
28/04/2022,1885.7,1896.58,1872.14,1894
