DATE,OPEN,HIGH,LOW,CLOSE
08/02/2022,95.429,95.750,95.398,95.627
07/02/2022,95.442,95.631,95.354,95.415
04/02/2022,95.307,95.701,95.137,95.443
03/02/2022,96.022,96.250,95.237,95.353
02/02/2022,96.268,96.301,95.806,95.994
01/02/2022,96.702,96.722,96.235,96.269
31/01/2022,97.223,97.255,96.518,96.648
28/01/2022,97.250,97.441,97.055,97.223
27/01/2022,96.545,97.292,96.533,97.204
26/01/2022,95.962,96.536,95.911,96.483
25/01/2022,95.934,96.272,95.897,95.966
24/01/2022,95.653,96.127,95.643,95.869
21/01/2022,95.809,95.838,95.495,95.652
20/01/2022,95.587,95.861,95.419,95.770
19/01/2022,95.771,95.791,95.492,95.617
18/01/2022,95.223,95.830,95.129,95.726
17/01/2022,95.189,95.346,95.037,95.251
14/01/2022,94.871,95.266,94.629,95.189
13/01/2022,94.991,95.022,94.660,94.860
12/01/2022,95.579,95.690,94.907,94.987
11/01/2022,95.929,96.070,95.583,95.601
10/01/2022,95.791,96.229,95.757,95.947
07/01/2022,96.261,96.295,95.712,95.791
06/01/2022,96.203,96.387,96.035,96.242
05/01/2022,96.308,96.334,95.886,96.187
04/01/2022,96.186,96.462,96.032,96.282
03/01/2022,95.663,96.327,95.655,96.226
31/12/2021,95.986,96.107,95.570,95.663
30/12/2021,95.887,96.223,95.860,95.999
29/12/2021,96.150,96.395,95.764,95.885
28/12/2021,96.065,96.278,95.996,96.153
27/12/2021,96.087,96.257,96.054,96.068
24/12/2021,96.149,96.149,96.066,96.087
23/12/2021,96.033,96.277,95.990,96.062
22/12/2021,96.468,96.602,96.020,96.122
21/12/2021,96.536,96.639,96.341,96.478
20/12/2021,96.636,96.679,96.335,96.505
17/12/2021,96.004,96.690,95.877,96.636
16/12/2021,96.433,96.446,95.851,95.999
15/12/2021,96.550,96.906,96.297,96.328
14/12/2021,96.352,96.587,96.099,96.559
13/12/2021,96.052,96.445,96.052,96.364
10/12/2021,96.215,96.427,95.976,96.052
09/12/2021,96.006,96.338,95.973,96.205
08/12/2021,96.256,96.379,95.881,95.912
07/12/2021,96.299,96.592,96.172,96.296
06/12/2021,96.175,96.427,96.125,96.290
03/12/2021,96.117,96.448,95.967,96.175
02/12/2021,96.074,96.175,95.827,96.135
01/12/2021,95.936,96.136,95.670,96.038
30/11/2021,96.224,96.642,95.517,95.906
29/11/2021,96.215,96.445,96.141,96.193
26/11/2021,96.722,96.770,95.753,96.079
25/11/2021,96.806,96.818,96.652,96.789
24/11/2021,96.525,96.938,96.435,96.839
23/11/2021,96.456,96.609,96.309,96.488
22/11/2021,96.142,96.549,96.038,96.502
19/11/2021,95.585,96.239,95.580,96.141
18/11/2021,95.798,95.841,95.518,95.523
17/11/2021,95.939,96.241,95.726,95.815
16/11/2021,95.467,95.978,95.400,95.920
15/11/2021,95.132,95.595,94.967,95.524
12/11/2021,95.183,95.265,94.997,95.132
11/11/2021,94.844,95.196,94.841,95.155
10/11/2021,93.983,94.903,93.967,94.868
09/11/2021,94.091,94.153,93.875,93.984
08/11/2021,94.241,94.378,93.994,94.059
05/11/2021,94.337,94.620,94.186,94.241
04/11/2021,93.858,94.473,93.825,94.333
03/11/2021,94.122,94.212,93.820,93.852
02/11/2021,93.926,94.132,93.818,94.099
01/11/2021,94.156,94.309,93.858,93.878
29/10/2021,93.359,94.300,93.322,94.157
28/10/2021,93.884,93.969,93.278,93.359
27/10/2021,93.966,94.007,93.693,93.858
26/10/2021,93.842,94.022,93.705,93.966
25/10/2021,93.629,93.964,93.484,93.825
22/10/2021,93.750,93.786,93.536,93.629
21/10/2021,93.582,93.790,93.496,93.758
20/10/2021,93.808,93.879,93.541,93.600
19/10/2021,93.946,93.947,93.504,93.785
18/10/2021,93.960,94.171,93.869,93.949
15/10/2021,94.034,94.066,93.847,93.960
14/10/2021,94.023,94.087,93.759,93.976
13/10/2021,94.518,94.531,94.002,94.004
12/10/2021,94.370,94.561,94.229,94.513
11/10/2021,94.137,94.401,94.029,94.361
08/10/2021,94.207,94.336,93.939,94.137
07/10/2021,94.228,94.282,94.082,94.198
06/10/2021,93.990,94.447,93.984,94.233
05/10/2021,93.832,94.065,93.807,93.978
04/10/2021,93.958,94.104,93.678,93.802
01/10/2021,94.305,94.393,93.940,93.958
30/09/2021,94.353,94.503,94.109,94.240
29/09/2021,93.724,94.432,93.672,94.362
28/09/2021,93.412,93.806,93.363,93.720
27/09/2021,93.278,93.490,93.208,93.404
24/09/2021,93.072,93.419,93.046,93.278
23/09/2021,93.480,93.524,92.981,93.082
22/09/2021,93.225,93.514,92.992,93.438
21/09/2021,93.239,93.285,93.052,93.202
20/09/2021,93.239,93.453,93.185,93.222
17/09/2021,92.876,93.259,92.765,93.239
